№;id объявления;id лота;id пункта плана;Заказчик;Вид предмета закупок;Наименование закупаемых товаров, работ, услуг на государственном языке (в соответствии с КТРУ);Дополнительная характеристика;Количество, объём;Единица измерения;Цена за единицу, тенге;Сумма, утвержденная для закупки, тенге;Начало приема заявок;Окончание приема заявок;Способ закупки;Статус лота
579;6834535-1;49962069-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Вода;Минеральная вода биогенная, негазированная , бутыли емкостью 18,9 литра, минерализация - 180-260, гидрокарбонат - 90-150, сульфаты - 35-65, хлориды - 15-40, натрий 10-20, калий - 0,4-3, кальций - 25-40, магний - 5-15, фтор- 0,5-0,7. Обработанная монохроматическим красным светом гелий-неонового источника.;5247;Бутылка;580.00;3 043 260.00;2022-02-08 17:39:11;2022-02-13 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
580;6834534-1;50867840-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Молоко натуральное;Молоко цельное спец. питание, пастеризованное или не пастеризованное, фляжное, жирность 3,2%-3,3% без добавления порошкового сырья. Ежедневная поставка обязательна, кислотность не должна превышать 16-18°Т. Молоко должно быть однородным, без осадка, сгустков жира, без отстоя сливок, без посторонних запахов, примесей, мусора, белого цвета. Предоставление акта экспертизы на каждую поставляемую партию продукта обязательно.;3780;Килограмм;300.00;1 134 000.00;2022-02-08 17:39:15;2022-02-13 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
581;6834534-1;50867907-ОИ2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Молоко натуральное;Молоко коровье, цельное ,пастеризованное или не пастеризованное, фляжное, жирн 3,2%-3,3% без добавления порошкового сырья.Ежедневная поставка обязательна,кислотность не должна привышать 16-18оТ.Молоко должно быть однородным,без осадка,сгустков жира,без отстоя сливок,без посторонних запахов,примесей,мусора,белого цвета.Предоставление АКТА экспертизы на каждую поставляемую партию продукта - обязательно.;23611;Килограмм;300.00;7 083 300.00;2022-02-08 17:39:15;2022-02-13 18:00:00;Из одного источника по несостоявшимся закупкам;Закупка состоялась
582;6834256-1;47411947-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Полотенце;Бумажные полотенца, Z сложения, белого цвета для гостиничного комплекса.;1000;Одна пачка;535.00;535 000.00;2022-02-09 11:35:00;2022-02-16 11:35:00;Запрос ценовых предложений;Закупка состоялась
583;6834256-1;47411949-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Салфетка;Салфетка техническая из микрофибры, в упаковке по 12 штук;28;Упаковка;6 000.00;168 000.00;2022-02-09 11:35:00;2022-02-16 11:35:00;Запрос ценовых предложений;Закупка состоялась
584;6834256-1;47411950-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Бумага;Туалетная бумага, белая, большой рулон (гостиничный комплекс);600;Рулон;540.00;324 000.00;2022-02-09 11:35:00;2022-02-16 11:35:00;Запрос ценовых предложений;Закупка состоялась
585;6834256-1;47411948-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Салфетка;Салфетки сервировочные, белые, в упаковке по 100 шт. для гостиничного комплекса.;200;Одна пачка;160.00;32 000.00;2022-02-09 11:35:00;2022-02-16 11:35:00;Запрос ценовых предложений;Закупка состоялась
586;6831124-1;47475343-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пакет;Пакеты для отходов класса А;4000;Штука;18.00;72 000.00;2022-02-08 15:40:00;2022-02-15 15:40:00;Запрос ценовых предложений;Закупка не состоялась
587;6831037-1;47611806-ЗЦП2;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Элемент нагревательный;Бойлер для чая на 15 литров;2;Штука;32 142.86;64 285.72;2022-02-08 15:35:00;2022-02-15 15:35:03;Запрос ценовых предложений;Закупка не состоялась
588;6830215-1;47411940-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пакет;Мусорные пакеты для урны (гос.комп.);1400;Рулон;490.00;686 000.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
589;6830215-1;47411945-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Освежитель воздуха;Освежитель воздуха с устойчивой формулой, объём 300мл., аромат свежести (гост. комплекс);290;Штука;620.00;179 800.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
590;6830215-1;47411941-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Пакет;Мусорные пакеты для урны, 120 л;490;Рулон;500.00;245 000.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
591;6830215-1;47411942-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Перчатки;Перчатки геливые (гост.компекс);505;Пара;320.00;161 600.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
592;6830215-1;47411938-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Мыло;Мыло жидкое (крем);195;Литр (куб. дм.);330.00;64 350.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
593;6830215-1;47411957-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство чистящее;Чистящий порошок , 475 г, в тубе (гостиничный комплекс);300;Банка условная;550.00;165 000.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
594;6830215-1;47411952-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство моющее;Средство для дезинфекции и отбеливания, емкость 1 л.;200;Бутылка;380.00;76 000.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка не состоялась
595;6830215-1;47411958-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство дезинфицирующее;Чистящее средство дезинфицирующее гель для унитаза, бутылке с изогнутым горлышком жидкость синего цвета, бутылка 0,9л.;690;Бутылка;1 340.00;924 600.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
596;6830215-1;47411937-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Мыло;Мыло хозяйственное (гост.комплекс);195;Штука;150.00;29 250.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
597;6830215-1;47411934-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Батарейка;Батарейка мизинчиковая;500;Штука;430.00;215 000.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
598;6830215-1;47411959-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Средство моющее;Средство для мытья полов 1л.;690;Бутылка;1 390.00;959 100.00;2022-02-08 17:30:00;2022-02-15 17:30:00;Запрос ценовых предложений;Закупка состоялась
599;6827826-1;47411936-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Гель;Гель для душа;3000;Штука;129.00;387 000.00;2022-02-08 12:45:00;2022-02-15 12:45:00;Запрос ценовых предложений;Закупка не состоялась
600;6827826-1;47411943-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Набор;Косметический набор для ванной комнаты;1000;Штука;170.00;170 000.00;2022-02-08 12:45:00;2022-02-15 12:45:00;Запрос ценовых предложений;Закупка не состоялась
601;6827826-1;47411935-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Лосьон;Бальзам для волос;3000;Штука;193.00;579 000.00;2022-02-08 12:45:00;2022-02-15 12:45:00;Запрос ценовых предложений;Закупка не состоялась
602;6827826-1;47411956-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Набор;Набор для бритья (гостиничный комплекс);2000;Штука;190.00;380 000.00;2022-02-08 12:45:00;2022-02-15 12:45:00;Запрос ценовых предложений;Закупка не состоялась
603;6827826-1;47411955-ЗЦП1;;"АО ""ЛОК ""Ок-Жетпес""";Товар;Зубные нити;Зубной набор, отельный, одноразовый, в картонной упаковке, зубная щетка и миниупаковка зубной пасты для гостиничного комплекса.;3500;Набор;120.00;420 000.00;2022-02-08 12:45:00;2022-02-15 12:45:00;Запрос ценовых предложений;Закупка не состоялась
